44,98,45,99,46,99,46,98,45,97,46,98,45,98,45,99,46,99,46,98,47,97,48,96,49,97,48,97,48,96,48,96,47,97,48,97,47,96,47,95,47,96,47,96,46,95,47,95,48,96,47,96,47,96,47,95,48,95,48,96,47,97,48,96,49,95,50,95,49,95,49,95,49,95,48,94,48,95,49,94,49,94,50,94,50,94,50,93,49,92,49,92,48,91,49,92,50,92,51,92,51,93,51,94,51,94,50,95,50,95,51,95,50,95,50,95,50,94,50,94,50,94,50,95,50,94,50,93,50,94,50,95,51,95,51,94,51,93,51,94,51,93,50,92,49,93,49,94,49,94,50,93,50,93,49,94,49,94,49,93,49,93,48,94,48,93,49,93,49,94,49,95,50,95,49,95,48,95,48,95,48,96,49,96,48,96,47,97,46,97,47,97,48,97,48,97,49,97,49,98,
18,94,18,95,19,94,19,94,19,93,20,93,20,93,20,94,19,95,20,94,20,94,21,93,22,94,23,94,23,95,23,94,23,95,22,96,21,95,21,96,21,96,21,97,21,97,20,96,20,96,19,95,19,95,20,94,21,93,21,94,22,94,23,94,23,93,24,92,23,92,23,92,23,92,22,93,23,93,23,92,22,91,22,92,23,92,22,92,22,92,23,93,22,92,22,92,23,92,22,93,23,94,23,93,24,92,25,93,25,92,25,92,25,91,24,92,23,92,23,92,23,92,23,92,22,92,22,92,22,92,22,92,22,92,23,92,24,92,25,92,24,93,23,94,23,94,23,93,23,93,22,93,23,94,23,93,23,92,22,92,23,92,24,92,24,92,25,93,25,92,25,93,25,92,25,92,25,92,26,92,25,93,24,94,25,94,26,95,26,95,27,95,27,95,27,94,27,93,27,92,
58,69,58,68,57,67,57,66,57,66,56,65,57,65,56,65,56,65,57,65,57,65,56,65,55,65,55,64,54,63,55,63,55,64,54,64,54,63,53,63,54,62,53,62,53,62,53,63,53,62,52,61,52,60,51,59,51,58,50,59,50,58,50,57,50,57,49,57,49,58,50,58,49,58,49,59,49,59,49,59,49,60,48,60,49,59,49,58,50,57,49,57,48,56,48,55,48,54,48,55,47,55,48,55,49,54,49,54,49,54,49,54,48,53,47,54,46,53,46,53,46,53,45,53,45,52,46,53,47,53,47,53,48,54,48,53,47,52,48,53,47,54,48,55,48,56,48,56,48,55,47,55,46,55,46,54,46,55,47,56,46,55,46,55,46,55,45,55,44,54,45,54,46,55,47,56,48,56,47,55,48,55,47,54,48,53,48,53,47,53,47,53,47,53,47,53,46,53,46,53,
2,60,2,60,1,60,1,60,1,59,1,58,1,58,1,58,1,58,2,57,2,57,1,58,2,58,1,57,1,56,0,57,0,57,-1,58,-2,59,-3,59,-3,60,-4,60,-4,59,-5,59,-5,59,-5,60,-5,59,-6,59,-6,58,-6,57,-6,57,-7,58,-6,58,-5,58,-5,58,-5,58,-5,58,-4,59,-3,58,-4,58,-3,57,-3,58,-4,59,-4,59,-5,60,-5,60,-5,60,-4,60,-4,60,-3,61,-2,61,-2,62,-3,62,-3,63,-2,62,-2,61,-2,62,-3,61,-2,61,-3,60,-4,61,-4,60,-4,61,-4,60,-4,59,-5,60,-6,61,-6,62,-6,63,-5,62,-6,62,-7,62,-8,63,-8,64,-8,63,-8,62,-9,62,-9,62,-8,63,-8,64,-8,64,-7,65,-7,64,-6,63,-5,63,-4,64,-4,64,-4,64,-4,64,-5,63,-5,63,-5,62,-5,62,-5,63,-6,63,-6,63,-6,63,-6,62,-6,61,-6,60,
41,18,41,19,41,19,41,20,42,21,42,22,42,22,42,22,42,22,42,22,41,23,40,23,40,23,39,23,39,24,40,25,41,26,41,25,40,26,40,26,40,26,40,26,41,26,42,25,42,25,42,24,42,24,43,24,44,24,43,24,42,24,42,25,42,25,42,24,41,25,42,24,41,23,41,23,41,23,41,22,41,22,42,22,42,22,43,21,42,20,42,19,43,19,44,18,45,18,45,19,45,19,45,19,45,19,44,19,43,19,43,18,43,18,42,18,42,18,41,18,41,18,40,18,39,19,39,18,39,18,39,19,39,18,38,17,38,16,37,17,38,16,38,17,37,17,38,17,37,16,37,15,37,15,36,14,36,13,35,13,34,14,34,15,34,16,34,16,33,15,33,15,34,15,34,14,34,15,34,16,34,15,34,16,34,16,34,17,35,18,34,18,35,18,34,18,34,19,33,19,
61,26,60,26,60,27,59,27,60,27,61,27,60,26,61,25,62,24,63,25,63,25,63,26,63,26,64,26,64,26,64,27,64,27,65,27,65,28,65,27,66,26,66,25,66,25,67,24,66,23,67,22,67,21,67,21,68,20,69,20,69,20,68,20,68,20,69,21,69,20,69,20,69,21,69,22,69,21,69,21,69,22,69,21,68,20,68,20,67,20,67,20,67,20,67,19,67,20,67,20,67,20,67,19,68,19,67,19,67,18,66,18,66,19,66,19,66,20,66,19,67,19,67,19,68,20,68,20,69,20,68,20,68,19,69,18,69,18,70,19,70,18,70,19,70,19,69,19,69,19,69,20,69,20,68,20,68,21,68,22,67,22,66,22,66,22,66,21,66,22,66,22,66,22,66,22,65,21,64,21,64,20,64,21,64,21,64,21,64,21,63,22,62,21,62,20,63,20,62,20,
26,48,26,47,26,48,26,48,26,47,25,48,25,49,26,49,27,49,28,50,28,50,27,50,27,50,28,49,28,50,28,51,29,52,30,53,30,53,30,53,30,52,30,53,31,54,30,55,30,55,29,55,29,54,29,54,30,53,30,53,30,53,31,53,30,53,29,53,30,54,31,53,31,53,31,52,31,52,31,52,31,51,31,51,31,51,31,51,31,51,30,51,29,51,29,51,29,51,28,51,29,51,29,50,28,51,27,51,26,50,27,51,27,50,26,51,25,51,26,51,26,50,26,50,25,50,24,50,25,49,26,49,27,49,27,49,26,49,26,49,26,49,25,49,26,49,26,49,26,49,26,48,25,49,24,49,24,48,24,48,24,48,23,47,22,47,21,46,22,46,21,46,22,46,21,45,20,46,21,47,21,47,21,46,21,45,21,46,21,46,22,45,23,45,23,45,24,45,24,45,
25,93,25,93,25,93,25,92,26,91,26,91,25,91,25,91,24,91,24,92,24,93,24,93,24,92,23,93,24,92,25,91,26,90,26,91,26,92,27,92,27,92,27,91,27,90,28,89,28,89,28,90,28,89,28,88,28,88,29,88,28,88,28,88,28,88,28,89,27,89,26,89,26,90,25,89,26,88,27,88,26,88,25,89,25,90,25,90,25,91,24,91,25,90,26,90,26,90,25,91,25,90,25,89,24,89,24,90,25,90,24,90,24,90,24,90,25,90,24,91,24,91,24,92,23,92,23,92,23,92,23,93,24,93,24,92,24,93,24,93,24,93,24,93,24,93,24,94,25,94,24,95,23,95,22,95,21,94,21,94,22,94,21,94,22,95,21,94,20,94,20,93,20,93,19,93,20,94,21,95,20,96,20,96,20,97,20,97,20,98,21,98,22,98,23,97,23,96,24,96,
28,74,27,73,26,73,26,74,26,74,25,73,25,73,26,73,26,73,27,74,26,73,26,73,25,74,26,73,26,73,25,73,26,74,27,73,28,74,27,73,27,73,26,73,27,73,27,73,27,73,27,72,28,73,28,74,27,75,26,74,26,73,25,74,26,73,26,72,27,73,27,73,28,72,29,72,28,73,29,73,29,73,29,73,29,72,29,71,28,71,27,72,27,73,28,74,28,75,29,74,30,74,31,75,30,76,30,77,29,77,30,77,29,78,30,79,29,79,28,78,28,78,28,78,27,77,27,77,28,76,28,77,29,76,29,76,28,77,29,77,29,77,30,78,29,77,29,78,28,79,28,80,28,81,28,81,27,81,27,82,27,82,28,82,28,81,28,81,27,81,27,82,26,83,27,83,28,84,28,83,27,84,26,84,25,83,24,82,23,82,23,81,24,82,24,82,23,81,23,81,
24,16,23,16,23,15,22,14,22,14,22,13,22,13,22,12,22,11,22,12,21,11,21,11,20,11,21,11,22,10,22,10,21,10,22,10,23,10,23,10,23,10,24,9,23,10,23,10,23,10,23,11,22,11,23,12,24,11,25,12,24,11,24,12,24,12,24,12,24,12,25,13,26,12,26,12,27,11,28,10,28,10,28,9,27,8,26,8,26,8,26,8,27,7,27,6,27,6,28,6,27,6,26,7,26,8,26,8,26,8,26,7,25,7,26,8,27,8,26,7,26,8,27,9,28,8,28,7,28,7,29,6,28,5,29,6,28,6,29,7,28,7,28,6,28,6,28,7,28,6,27,6,27,6,28,5,27,6,26,5,25,5,25,6,26,6,27,7,27,6,27,6,27,6,27,6,27,5,27,5,27,5,27,5,27,5,27,6,27,6,27,6,27,5,26,5,26,5,27,5,
32,89,31,90,31,91,31,92,31,92,31,91,31,90,30,90,31,90,30,90,29,91,30,92,30,91,30,91,30,91,30,92,29,92,29,92,28,92,28,93,27,94,27,94,26,93,27,92,28,92,29,93,29,93,30,94,30,95,30,94,30,94,29,94,30,95,30,95,29,96,28,96,29,96,30,96,30,96,29,96,30,96,29,95,29,94,29,93,29,92,29,93,29,93,29,94,28,93,28,93,28,93,28,93,27,93,27,93,27,94,28,94,28,93,29,92,30,92,31,91,31,90,32,90,32,90,31,91,32,92,31,93,32,94,31,95,31,95,31,95,31,95,30,95,29,95,30,94,30,95,31,96,30,96,29,95,29,96,28,96,29,96,30,96,30,97,30,96,31,96,31,95,31,96,30,96,30,96,29,96,29,97,29,97,28,97,28,97,28,97,28,98,28,98,27,98,27,98,26,98,
94,87,93,87,92,86,91,86,92,87,92,86,91,85,90,86,89,86,89,85,88,85,89,84,88,84,88,83,88,82,88,82,87,81,87,81,88,81,87,80,87,80,87,81,87,81,88,81,89,81,89,81,89,80,90,80,91,80,91,80,90,80,89,79,89,79,88,79,87,79,86,80,85,81,86,81,86,80,87,81,87,82,86,82,85,82,85,81,84,81,85,80,85,81,85,80,84,80,85,80,85,80,85,80,86,81,86,80,86,80,85,81,84,82,84,81,84,81,85,80,84,81,83,81,82,81,83,82,83,81,83,82,83,82,83,83,83,82,82,81,82,80,82,79,83,80,83,81,84,82,84,82,84,82,84,82,85,82,85,83,85,83,85,83,84,84,84,85,84,85,83,86,82,85,81,86,82,86,83,86,84,87,83,86,82,85,82,85,82,85,82,85,83,85,83,85,83,86,83,86,
97,32,97,31,96,30,96,29,96,30,97,29,97,30,97,30,96,31,96,30,96,29,97,29,97,29,98,29,99,29,99,29,100,29,100,30,100,29,100,28,101,29,102,29,102,30,102,29,101,29,102,29,102,28,103,28,102,29,101,28,102,29,101,30,100,31,100,31,100,31,101,31,101,32,100,32,100,32,99,31,99,31,99,32,98,32,97,32,96,32,96,33,95,33,95,33,95,33,95,33,96,34,97,34,97,34,97,35,96,35,95,35,94,35,95,34,96,35,97,34,98,34,99,33,98,32,97,33,98,33,98,33,98,32,97,31,98,31,99,31,99,31,100,31,99,31,99,31,98,31,99,31,100,31,99,30,99,30,99,29,99,29,99,28,99,28,100,27,99,26,99,26,100,25,99,25,98,25,98,25,97,25,97,25,97,24,97,24,96,23,96,23,95,23,94,24,94,25,93,25,
38,86,38,85,37,85,36,86,35,85,35,84,34,84,33,85,34,85,33,85,33,84,33,84,34,83,34,84,34,84,33,84,33,85,34,85,34,85,34,85,34,86,33,85,34,84,34,85,33,84,33,83,33,84,33,85,34,85,34,84,34,84,34,83,33,83,34,82,34,82,33,83,33,84,32,83,32,83,32,83,32,82,32,82,32,82,31,82,31,82,31,83,30,84,30,85,30,85,31,85,30,86,30,87,30,88,30,87,29,87,30,88,29,87,28,88,27,87,26,88,27,87,26,87,27,88,28,89,28,88,28,88,27,89,27,90,27,90,28,89,28,89,28,88,27,89,26,89,26,89,27,89,26,89,27,88,27,87,28,87,29,87,29,87,28,87,28,86,29,86,29,86,29,86,29,86,30,85,30,86,29,85,29,85,30,85,30,86,31,86,31,86,32,86,31,87,31,87,31,88,
45,33,46,33,45,33,45,33,45,34,44,34,44,33,44,32,45,32,44,31,45,32,44,33,44,34,43,35,44,35,44,34,44,34,43,34,43,34,43,35,44,35,44,36,43,37,43,38,43,39,44,39,44,40,44,41,43,42,43,43,43,44,43,44,42,45,42,46,42,46,43,46,42,46,41,47,41,48,42,49,43,49,44,50,44,50,44,51,44,50,44,49,44,48,44,47,44,48,44,49,45,48,46,49,46,50,46,49,47,48,47,48,47,48,47,49,48,49,48,50,48,50,48,51,49,51,48,52,48,52,49,52,49,53,50,53,50,53,50,52,51,51,50,50,51,51,51,52,51,52,50,52,49,52,49,51,49,52,48,53,49,53,48,53,48,54,48,54,48,55,48,55,48,55,48,55,49,54,49,53,48,52,48,52,47,51,48,51,48,52,47,51,48,51,48,52,47,52,48,51,
28,10,27,11,27,12,26,11,26,11,25,12,24,11,24,12,24,13,24,13,24,13,23,13,24,14,24,15,24,15,24,15,24,14,25,14,25,14,25,13,25,13,26,14,25,15,26,16,26,15,27,15,28,15,27,15,26,15,27,14,26,14,26,14,26,14,26,15,26,16,25,16,24,16,25,16,24,16,24,15,24,16,25,15,25,14,26,14,27,15,26,15,25,15,25,14,25,14,26,14,25,15,24,16,25,15,26,16,27,16,27,17,28,17,29,16,30,15,30,16,30,16,30,16,31,16,30,15,31,16,31,17,30,17,29,18,28,18,28,18,27,18,28,18,29,17,29,17,28,17,28,17,28,18,29,18,29,18,28,17,29,18,29,18,28,18,27,17,27,18,27,17,28,17,27,16,28,17,27,17,27,17,27,16,26,16,26,16,26,16,27,17,27,17,26,17,26,17,27,17,
9,76,10,77,9,76,9,76,10,75,10,75,9,74,9,74,9,73,8,73,7,73,6,73,5,73,4,74,3,75,4,76,4,77,5,77,4,78,4,79,4,79,3,80,4,79,5,79,5,79,5,78,4,78,4,78,5,79,4,80,4,79,4,79,3,79,4,78,4,78,3,78,3,77,3,77,3,76,4,76,4,75,4,74,4,74,5,75,6,75,6,75,6,74,5,74,4,73,5,73,6,74,6,74,6,73,6,74,6,75,6,75,6,74,6,75,5,74,5,75,5,75,5,76,4,75,4,75,4,75,4,76,4,75,5,75,5,74,4,75,3,75,4,74,4,74,3,74,4,74,4,73,4,73,3,72,3,72,2,72,1,71,1,71,0,72,1,72,0,71,1,71,0,70,-1,71,-1,72,0,73,-1,72,0,71,0,70,0,70,-1,71,-2,71,-1,71,-1,70,-1,69,-2,70,
72,60,72,59,72,58,71,58,71,57,71,56,71,57,71,57,70,56,69,55,69,54,69,54,70,54,71,53,72,53,71,52,70,52,69,52,69,52,70,52,70,51,71,52,72,52,72,53,72,53,73,53,73,53,72,53,71,54,71,55,70,56,69,56,69,56,70,56,69,56,70,55,69,55,68,56,67,57,67,56,68,56,68,56,67,55,66,54,66,54,67,54,67,54,66,54,67,53,67,54,67,54,67,54,68,55,69,55,70,55,69,56,69,56,68,55,68,55,67,56,67,57,67,57,67,56,67,55,68,55,67,54,67,55,68,54,68,55,68,55,68,56,68,55,68,56,68,55,68,54,68,54,68,55,68,54,68,53,68,53,68,52,69,52,68,53,68,52,69,52,69,52,68,52,68,51,68,51,68,52,67,51,68,50,69,50,69,50,70,49,69,50,68,50,68,50,68,51,68,52,
56,59,57,60,58,61,59,62,58,63,58,62,59,61,58,61,59,61,59,61,60,60,59,60,58,59,58,59,58,58,58,57,59,56,59,56,60,56,60,56,59,57,59,57,58,56,58,57,58,58,58,58,58,58,59,57,59,58,58,58,57,58,57,58,57,58,58,59,57,59,57,59,58,59,59,60,58,60,57,59,57,58,57,57,57,56,57,57,58,56,57,55,56,55,56,54,57,54,56,53,56,53,57,54,57,53,57,53,57,53,58,54,58,54,58,54,57,54,56,53,57,54,57,55,57,54,58,54,59,54,60,54,60,54,59,55,59,55,59,55,59,56,59,55,59,55,59,55,59,55,59,55,58,55,58,55,58,56,58,57,57,56,57,56,57,57,57,56,58,56,58,56,57,56,57,55,57,56,56,55,56,55,55,55,56,56,56,56,56,57,56,57,56,57,56,57,56,57,56,58,
35,100,35,100,36,100,36,99,36,99,36,100,36,99,35,98,36,98,36,97,37,98,37,98,38,97,39,97,39,97,40,97,40,97,41,98,40,98,40,97,39,96,40,96,40,96,40,96,40,96,40,96,40,95,39,94,38,94,38,95,39,95,38,94,37,94,38,94,39,94,38,94,38,93,38,93,38,93,39,93,40,94,41,93,41,92,42,92,43,91,43,91,43,90,43,91,43,91,43,90,44,91,43,90,43,90,44,90,45,90,45,91,44,91,44,91,44,92,44,91,43,92,42,91,42,91,43,91,42,90,42,89,42,89,42,89,43,89,43,89,44,88,44,88,44,88,45,89,44,89,44,89,43,90,43,89,42,89,42,90,42,90,42,91,42,92,43,92,43,93,43,93,43,92,43,92,42,92,43,91,42,90,43,89,44,89,44,90,45,90,44,90,43,90,43,90,44,89,45,89,
65,1,65,0,66,0,66,1,67,0,66,1,65,1,64,1,64,0,65,-1,64,0,63,0,63,1,63,2,64,3,64,2,63,2,63,3,63,2,63,3,63,3,64,4,65,3,65,3,64,3,64,3,64,3,64,3,65,3,66,3,66,4,65,5,65,5,66,5,66,4,66,4,67,5,67,6,67,7,66,7,66,7,66,7,65,6,66,6,66,6,67,6,67,7,66,8,66,7,66,8,66,9,66,10,67,11,66,10,67,10,67,9,67,10,66,10,65,9,65,9,65,9,65,9,65,8,65,8,65,8,65,8,65,7,66,6,66,7,67,7,67,7,67,8,67,8,66,8,66,8,65,7,66,8,66,9,66,10,67,10,68,10,69,11,69,12,70,12,71,12,72,12,73,12,72,11,73,12,73,11,74,10,74,9,74,9,73,8,74,8,74,8,75,8,75,8,76,8,77,8,
85,7,85,7,85,7,85,7,86,8,87,9,87,9,86,8,86,8,86,7,85,8,84,8,85,8,85,8,85,8,85,8,85,7,86,6,87,6,87,5,87,5,87,6,87,7,87,6,87,6,87,6,88,6,89,6,89,5,89,6,90,6,89,6,90,7,89,6,88,6,88,6,88,7,88,8,88,8,87,8,86,7,87,7,86,6,86,6,85,6,84,7,84,8,84,7,85,6,84,5,84,4,84,4,84,5,84,5,83,6,84,6,84,7,84,6,84,6,83,5,83,5,84,4,84,4,83,4,84,4,85,4,85,4,85,5,85,6,85,6,85,6,85,6,85,6,85,6,86,7,87,7,87,6,86,6,87,7,86,7,85,8,85,8,84,8,84,8,83,9,83,9,83,9,83,8,82,9,82,9,82,9,83,10,82,10,82,10,83,10,82,10,82,11,82,12,81,13,80,14,
90,32,90,33,90,34,90,34,89,35,90,34,90,33,90,33,90,33,89,33,89,34,90,35,90,34,90,34,89,34,89,33,90,32,90,31,90,31,89,32,89,32,90,32,90,32,90,33,90,32,89,33,88,34,89,33,88,34,88,34,88,33,88,34,87,35,88,35,87,35,86,35,87,34,87,35,88,35,88,34,88,34,88,34,88,34,88,34,88,33,87,33,87,33,87,33,86,34,85,33,85,32,84,32,83,33,84,33,84,34,84,34,85,35,86,36,85,37,84,36,85,36,84,35,84,35,84,34,83,34,82,33,83,33,83,33,82,33,82,32,81,32,80,31,80,31,80,31,79,31,80,31,79,32,79,32,79,32,78,32,78,32,78,32,78,31,79,30,78,30,77,30,77,30,78,30,77,31,78,31,78,31,77,31,78,30,77,30,76,29,76,29,76,30,76,30,77,29,78,29,
96,91,96,92,97,93,97,93,97,94,97,94,97,93,96,92,96,91,96,91,97,90,97,90,98,91,99,90,99,91,98,90,97,91,96,90,97,90,96,91,96,92,97,93,96,93,95,94,95,95,94,94,93,94,92,93,93,92,92,92,92,91,93,90,93,89,93,90,92,89,92,89,91,89,91,89,90,90,90,91,91,91,90,91,91,90,92,90,91,91,91,91,91,91,92,90,91,90,92,90,91,90,91,90,91,90,91,90,91,89,91,89,91,89,90,89,89,89,88,90,88,90,88,89,88,90,88,91,88,90,87,90,87,90,87,90,87,90,87,89,86,89,86,88,86,87,85,87,85,86,85,87,85,87,84,88,85,89,86,90,87,91,86,91,86,91,86,91,85,91,85,90,86,91,86,91,85,92,85,93,86,94,86,94,86,93,85,94,86,93,86,93,86,94,85,95,85,95,85,96,
27,20,27,21,28,21,28,20,27,20,28,20,28,21,28,20,27,20,26,21,27,20,27,21,27,21,28,22,28,23,29,23,28,23,28,23,28,23,29,23,30,23,30,24,31,23,32,23,32,23,32,23,33,23,33,23,32,23,32,22,31,22,30,22,30,22,31,22,32,21,31,21,30,20,30,20,30,20,29,19,30,19,30,19,31,18,31,18,32,17,33,17,33,18,33,18,32,17,32,17,33,17,33,18,34,18,34,19,35,19,35,19,35,19,35,19,36,19,36,20,36,19,37,20,36,21,36,22,37,21,37,22,36,22,36,23,37,24,37,24,38,24,39,25,39,25,39,26,39,25,38,25,38,26,39,26,39,25,40,24,41,25,42,25,41,25,40,25,41,25,41,24,42,25,43,25,42,25,42,26,43,26,44,26,44,27,44,26,44,26,43,26,43,25,42,25,42,24,41,23,
25,68,25,68,24,69,24,68,23,68,22,67,22,68,22,67,22,67,23,67,22,68,23,68,22,67,21,68,20,68,20,68,21,68,21,69,20,70,21,71,20,70,19,71,19,71,19,71,19,72,18,72,19,71,19,72,19,71,19,71,19,70,19,71,19,71,20,71,20,70,21,69,22,69,21,69,21,69,21,69,21,69,20,70,20,69,21,69,22,69,23,70,24,69,24,70,25,71,26,70,25,71,25,70,24,70,23,69,23,70,22,69,22,69,22,70,21,71,21,71,20,72,19,71,18,70,19,70,19,70,18,71,17,71,16,71,16,70,17,69,16,70,15,71,15,72,16,71,16,70,15,71,15,70,16,69,15,69,14,68,14,69,15,69,15,68,14,67,15,67,15,66,16,66,16,65,16,66,16,67,17,66,17,65,16,64,15,63,15,63,14,63,14,62,14,63,15,63,14,64,
86,51,85,51,85,52,86,53,86,53,86,53,85,54,85,53,84,54,83,54,84,53,85,53,85,54,85,53,84,52,84,52,85,52,85,51,84,51,83,50,83,51,82,51,82,50,82,49,82,48,82,48,81,47,81,47,82,48,81,49,81,50,81,50,81,51,81,52,81,53,80,53,81,54,82,53,82,53,83,53,83,53,82,54,82,54,81,54,82,55,83,56,84,56,85,57,85,57,85,58,86,58,86,59,86,59,86,59,86,58,87,59,88,60,89,59,89,58,88,58,88,57,89,58,89,57,88,58,87,58,87,57,86,57,87,56,88,56,88,55,88,54,88,55,88,54,87,54,88,54,88,53,88,53,87,54,86,54,86,53,85,53,86,53,87,53,87,54,87,54,88,53,87,53,88,54,88,54,88,54,88,53,89,53,89,52,88,52,88,52,87,52,87,53,88,54,88,54,88,54,
58,31,57,32,58,32,57,33,57,33,58,32,59,31,58,31,58,30,58,29,59,30,58,31,57,31,57,32,57,31,58,31,57,31,57,31,57,32,57,33,56,33,57,33,57,32,57,32,57,32,56,33,56,32,56,33,57,33,57,34,57,35,57,34,57,33,57,33,56,33,56,34,55,34,55,35,55,36,55,36,55,36,55,37,56,36,57,37,56,38,55,37,55,37,55,38,54,39,55,38,56,37,55,37,55,37,55,38,55,38,55,38,56,38,55,38,54,38,53,38,52,39,51,39,51,39,51,38,52,38,52,39,52,40,52,39,52,40,52,40,52,40,52,40,53,41,54,40,54,41,54,42,54,42,55,41,55,41,56,42,55,42,55,41,55,41,55,41,54,42,54,41,54,40,53,40,53,40,53,41,53,42,54,43,53,42,53,41,52,42,52,42,51,43,51,44,50,43,51,43,
84,98,85,98,86,99,86,100,85,99,86,99,87,98,88,99,87,98,87,99,87,99,87,98,88,98,88,98,87,98,87,97,87,97,87,97,88,97,88,97,87,98,88,98,88,99,88,99,89,100,88,99,88,99,89,99,90,98,90,98,90,97,89,97,90,97,90,97,89,97,89,97,88,96,88,97,89,98,89,99,89,100,90,100,89,100,89,99,89,100,89,101,89,100,89,100,88,101,87,101,87,101,86,100,86,101,86,101,87,102,87,102,87,102,88,102,89,102,88,103,88,103,89,103,88,104,89,103,90,103,90,104,90,104,90,105,89,105,89,105,90,105,90,106,90,105,89,104,90,103,89,103,89,103,88,102,88,101,88,101,87,101,87,101,87,100,86,100,86,99,85,99,85,99,85,98,84,98,83,98,82,98,81,98,81,98,82,98,82,99,82,99,83,98,82,97,81,97,81,96,
8,9,8,8,7,9,6,9,7,9,8,9,8,9,7,8,6,7,6,6,5,5,5,5,5,6,5,7,6,8,6,7,7,7,8,6,8,6,8,7,8,6,7,5,7,4,7,3,7,3,6,3,6,4,5,5,5,6,5,5,4,6,5,5,5,4,4,5,5,4,5,4,6,4,6,5,5,4,4,4,4,4,5,4,5,5,6,5,5,5,5,4,5,5,6,4,7,3,8,4,9,4,9,4,9,5,9,6,9,7,9,6,9,7,9,7,8,7,8,7,9,8,8,8,7,8,8,9,8,9,8,9,8,9,9,10,9,10,9,10,8,10,8,10,7,9,8,9,7,9,7,9,8,9,7,8,6,8,6,9,5,8,6,8,5,8,4,8,3,8,3,9,4,9,5,10,5,11,5,11,4,12,4,12,4,13,3,13,2,13,1,14,0,13,-1,13,-1,13,-2,14,
45,90,44,90,44,91,44,91,44,90,45,90,46,91,46,91,46,91,46,91,46,91,46,90,47,90,48,90,49,90,50,91,49,91,50,92,51,92,51,93,50,93,51,92,52,92,53,92,54,91,54,91,54,92,55,93,54,94,55,93,54,94,53,95,53,95,53,95,53,95,53,96,54,95,55,96,55,95,55,95,55,95,55,96,55,96,55,97,55,97,54,97,54,98,55,98,56,98,57,97,58,98,58,99,57,100,56,99,57,100,56,100,56,100,55,100,54,100,53,99,53,98,53,99,53,100,52,101,52,101,52,100,51,101,51,100,51,101,50,100,51,99,51,99,51,99,51,98,52,97,52,97,53,97,53,96,53,96,53,95,53,96,54,95,55,94,56,93,56,92,55,92,55,92,55,91,55,91,55,92,54,91,54,91,54,91,53,91,53,91,53,91,52,91,51,92,51,91,52,92,
15,30,15,31,15,31,16,31,15,31,15,32,14,33,13,33,13,34,13,35,12,34,13,33,13,32,14,31,13,30,13,31,13,30,14,29,14,30,15,30,15,30,16,31,16,32,16,31,15,31,16,30,16,29,17,30,18,31,19,32,20,33,20,33,21,33,21,34,21,33,22,33,23,33,23,33,23,33,23,33,23,33,23,34,23,33,23,32,22,32,21,33,21,33,21,34,21,34,22,33,23,32,24,31,23,32,22,32,21,33,22,34,23,35,22,35,23,36,22,36,22,35,23,35,23,35,24,36,23,35,22,34,22,34,22,33,22,34,21,33,21,33,22,33,22,33,23,33,23,33,23,33,23,34,22,35,22,35,21,36,21,36,21,36,20,37,20,36,20,37,20,37,19,36,19,36,18,37,18,38,19,39,18,40,19,39,19,38,18,39,19,40,19,39,19,39,19,38,19,38,
68,21,68,21,68,21,67,20,68,20,68,20,67,20,67,20,66,19,67,19,68,19,68,19,68,19,69,20,69,20,68,20,67,19,66,19,66,19,66,19,65,19,64,20,63,20,62,20,62,21,63,20,64,20,63,20,63,19,64,20,64,20,64,21,65,21,65,20,65,21,64,22,64,22,64,23,65,22,65,21,64,22,64,21,64,20,63,19,62,18,63,18,64,17,64,17,64,17,64,16,65,15,64,15,65,14,65,14,66,14,65,14,65,14,65,13,64,13,64,13,64,14,64,14,63,14,63,15,64,15,63,15,63,15,64,15,64,15,64,16,63,15,63,16,62,16,61,17,62,16,61,16,61,16,61,15,62,14,63,14,62,13,62,13,62,12,62,12,62,13,62,12,63,13,63,13,64,12,64,13,64,13,65,13,66,12,65,12,65,12,65,11,65,11,66,11,65,12,64,11,
31,47,31,47,31,46,32,46,31,46,30,47,30,46,29,45,28,45,28,45,29,45,29,46,29,45,29,46,29,47,29,48,28,47,27,47,27,47,26,46,26,46,26,47,25,48,25,49,26,49,26,49,27,48,27,47,27,47,27,46,28,46,29,45,28,46,29,46,28,46,29,47,29,47,29,46,29,46,29,47,28,46,27,46,27,46,27,45,28,44,28,43,29,44,29,44,28,43,28,42,28,42,28,42,28,41,28,40,27,40,27,39,27,40,28,41,28,41,28,40,28,40,29,40,29,40,30,41,30,41,30,41,29,41,30,41,31,41,30,42,31,42,31,41,31,40,32,41,32,41,31,41,32,41,32,42,32,41,32,40,31,40,31,41,32,41,31,40,31,39,30,40,30,39,30,39,29,38,28,37,28,36,28,37,28,36,29,36,29,36,29,37,30,37,29,36,30,36,31,36,
